1675,Hold for Questioning,uncommon,0.13,,0.19,,blue,Samuel Perin,2022-12-02,Jumpstart 2022
1676,Quickling,uncommon,0.20,1.79,0.51,2.61,blue,Clint Cearley,2014-07-18,Magic 2015
1677,Boneshard Slasher,uncommon,0.21,7.40,0.02,0.99,black,Ron Spencer,2002-02-04,Torment
1678,Waves of Aggression,rare,18.20,65.10,8.96,34.00,red-white,Jim Pavelec,2008-07-25,Eventide
1679,Overwhelming Splendor,mythic,3.16,7.31,3.75,9.99,white,Richard Wright,2017-07-14,Hour of Devastation
1680,Faerie Squadron,common,0.10,7.37,0.45,2.20,blue,rk post,2000-10-02,Invasion
1681,Unerring Sling,uncommon,0.16,,0.02,,none,Zak Plucinski,1996-10-08,Mirage
1682,Riptide Survivor,uncommon,0.25,,0.15,,blue,Thomas M. Baxa,2014-11-07,Commander 2014
1683,Bankrupt in Blood,uncommon,0.10,0.39,0.08,0.50,black,Seb McKinnon,2019-01-25,Ravnica Allegiance
1684,"Jaya, Venerated Firemage",uncommon,0.21,0.52,0.18,0.02,red,Yongjae Choi,2019-05-03,War of the Spark
1685,Journeyer's Kite,rare,0.30,,0.30,,none,Hiro Izawa,2012-03-30,Duel Decks: Venser vs. Koth
1686,Akoum Firebird,mythic,0.26,0.70,0.10,0.59,red,Chris Rahn,2015-10-02,Battle for Zendikar
1687,Indigo Faerie,uncommon,0.19,0.49,0.32,0.15,blue,Steve Prescott,2008-07-25,Eventide
1688,Ivorytusk Fortress,rare,0.14,0.56,0.02,0.30,black-green-white,Jasper Sandner,2014-09-26,Khans of Tarkir
1689,Wheel of Misfortune,rare,3.67,4.68,2.73,2.69,red,J.P. Targete,2020-11-20,Commander Legends
1690,Elvish Soultiller,rare,0.38,6.66,0.38,6.00,green,Ron Spears,2003-02-03,Legions
1691,Curse of Oblivion,common,0.15,2.39,0.20,0.08,black,Jana Schirmer & Johannes Voss,2011-09-30,Innistrad
1692,Gingerbrute,common,0.42,0.49,,,none,Carlos Palma Cruchaga,2023-09-08,Wilds of Eldraine
1693,Knight of Glory,uncommon,0.19,3.18,0.10,0.96,white,Peter Mohrbacher,2012-07-13,Magic 2013
1694,Veldt,rare,1.34,,0.84,,green-white,Bryon Wackwitz,1995-06-03,Ice Age
1695,Daring Leap,common,0.11,0.33,0.05,0.50,blue-white,Paolo Parente,2001-02-05,Planeshift
1696,Goblin Balloon Brigade,common,0.06,0.25,0.02,0.19,red,Lars Grant-West,2016-08-26,Conspiracy: Take the Crown
1697,The Slayer,common,0.29,,0.25,,none,Chuck Lukacs,2013-09-27,Theros Hero's Path
1698,Shady Traveler // Stalking Predator,common,0.02,0.06,0.02,0.07,black,Lie Setiawan,2021-09-24,Innistrad: Midnight Hunt
1699,Seismic Shudder,common,0.06,0.24,0.69,0.25,red,Vincent Proce,2009-10-02,Zendikar
1700,Foulmire Knight // Profane Insight,uncommon,0.16,,0.20,,black,Alex Brock,2023-04-21,March of the Machine Commander
1701,Queen Kayla bin-Kroog,rare,0.12,0.18,0.14,0.13,red-white,Cristi Balanescu,2022-11-18,The Brothers' War
1702,Vat of Rebirth,uncommon,0.19,1.85,0.15,0.16,black,Peter Polach,2023-02-03,Phyrexia: All Will Be One
1768,Diviner's Portent,rare,0.52,,0.47,,blue,Lie Setiawan,2021-07-23,Forgotten Realms Commander
1703,"Kellan, the Fae-Blooded // Birthright Boon",mythic,7.51,9.70,4.37,6.49,red-white,Anna Steinbauer,2023-09-08,Wilds of Eldraine
1704,Cruel Edict,uncommon,0.15,,0.24,,black,Michael Sutfin,2014-12-05,Duel Decks Anthology: Divine vs. Demonic
1705,Wellgabber Apothecary,common,0.08,0.20,0.12,0.49,white,Brandon Dorman,2007-10-12,Lorwyn
1706,Eye of Ugin,rare,40.21,28.99,25.37,27.00,none,James Paick,2015-05-22,Modern Masters 2015
1707,Torch the Tower,common,0.73,1.51,0.20,0.19,red,Uriah Voth,2023-09-08,Wilds of Eldraine
1708,Weapon Rack,common,0.02,0.08,0.02,0.02,none,Joe Slucher,2019-10-04,Throne of Eldraine
1709,Sunbird's Invocation,rare,0.28,,0.41,,red,Christine Choi,2021-04-23,Commander 2021
1710,"Pippa, Duchess of Dice",rare,0.16,,0.25,,green-blue,Simon Dominic,2020-02-29,Unsanctioned
1711,Tectonic Reformation,rare,0.25,,0.18,,red,James Paick,2020-04-17,Commander 2020
1712,Tower Geist,uncommon,0.09,,0.03,,blue,Izzy,2016-02-26,Duel Decks: Blessed vs. Cursed
1713,Dredge the Mire,rare,0.12,,0.10,,black,Lie Setiawan,2020-04-17,Commander 2020
1714,Frightshroud Courier,uncommon,0.16,0.42,0.02,0.54,black,Ron Spears,2002-10-07,Onslaught
1715,Biting Remark,rare,0.24,,5.49,,blue,Josh Thomas,2021-08-20,Mystery Booster Playtest Cards 2021
1716,Blanket of Night,uncommon,0.55,,0.34,,black,Cliff Nielsen,1997-02-03,Visions
1717,Blood Age General,common,0.01,0.01,0.04,0.20,red,Johan Grenier,2021-04-23,Strixhaven: School of Mages
1718,Black Cat,common,0.07,,0.20,,black,David Palumbo,2020-07-17,Jumpstart
1719,Lawmage's Binding,common,0.09,,0.19,,blue-white,Mark Behm,2020-07-17,Jumpstart
1720,Balloon Peddler,common,0.07,0.76,0.07,0.60,blue,Paolo Parente,1999-10-04,Mercadian Masques
1721,Illuminor Szeras,rare,0.47,,0.86,,black,Darren Tan,2022-10-07,"Warhammer 40,000 Commander"
1722,Spider,common,0.19,,,,green,Yohann Schepacz,2014-05-02,Journey into Nyx Tokens
1723,Stitched Drake,common,0.02,0.09,0.02,0.12,blue,Chris Rahn,2018-12-07,Ultimate Masters
1724,Join Shields,uncommon,0.11,0.39,0.02,0.03,green-white,Winona Nelson,2018-10-05,Guilds of Ravnica
1725,Cabal Paladin,common,0.05,0.46,0.01,0.10,black,Lius Lasahido,2018-04-27,Dominaria
1726,"Gahiji, Honored One",mythic,0.21,,0.62,,green-red-white,Brynn Metheney,2022-04-29,New Capenna Commander
1727,Blade Sliver,uncommon,0.19,,0.12,,red,Alexandre Honoré,2023-08-04,Commander Masters
1728,"Tetsuo, Imperial Champion",mythic,0.38,0.94,0.90,1.00,black-red-blue,Lius Lasahido,2022-09-09,Dominaria United Commander
1729,Nettlevine Blight,rare,0.61,7.99,0.78,2.99,black,Michael Sutfin,2007-10-12,Lorwyn
1730,Phyrexian Scriptures,mythic,1.71,,0.83,,black,Joseph Meehan,2023-04-21,March of the Machine Commander
1731,Fiery Inscription,uncommon,0.13,1.42,0.17,0.36,red,John Di Giovanni,2023-06-23,The Lord of the Rings: Tales of Middle-earth
1732,Dream Thrush,common,0.18,5.91,0.02,1.00,blue,D. J. Cleland-Hura,2000-10-02,Invasion
1733,True-Name Nemesis,mythic,2.94,38.22,5.40,49.99,blue,Zack Stella,2018-06-08,Battlebond
1734,Wakestone Gargoyle,uncommon,0.24,2.18,0.11,1.20,white,Jim Murray,2014-06-06,Conspiracy
1735,Puncturing Blow,common,0.02,0.09,0.01,0.05,red,Eric Deschamps,2017-07-14,Hour of Devastation
1736,Increasing Confusion,rare,1.38,4.45,0.49,1.89,blue,Dan Scott,2012-02-03,Dark Ascension
1737,Take Possession,uncommon,0.19,0.40,0.20,0.22,blue,Michael Phillippi,2013-06-07,Modern Masters
1738,"Myrkul, Lord of Bones",rare,0.15,0.23,0.30,1.24,black-green-white,Isis,2022-06-10,Commander Legends: Battle for Baldur's Gate
1739,Transcendent Master,mythic,4.45,9.01,3.14,7.19,white,Steven Belledin,2010-04-23,Rise of the Eldrazi
1740,Bane Alley Blackguard,common,0.02,,0.10,0.20,black,Mike Bierek,2013-05-03,Dragon's Maze
1741,"Troyan, Gutsy Explorer",uncommon,0.35,0.86,0.11,0.25,green-blue,Jesper Ejsing,2023-09-08,Wilds of Eldraine
1742,Winged Coatl,common,0.02,0.04,0.20,0.05,green-blue,Izzy,2022-07-08,Double Masters 2022
1743,Forerunner of the Empire,uncommon,0.60,4.24,0.28,1.89,red,Dan Scott,2018-01-19,Rivals of Ixalan
1744,Waveskimmer Aven,common,0.11,0.23,0.02,0.10,green-blue-white,Mark Zug,2008-10-03,Shards of Alara
1745,Nissa Revane,mythic,6.52,24.86,3.25,9.50,green,Jaime Jones,2009-10-02,Zendikar
1746,Rime Tender,common,0.05,1.49,0.10,0.30,green,Bastien L. Deharme,2019-06-14,Modern Horizons
1747,"Thrun, the Last Troll",mythic,2.44,33.28,1.25,20.00,green,Jason Chan,2011-02-04,Mirrodin Besieged
1748,Stinging Study,rare,6.00,,8.60,,black,Kieran Yanner,2021-04-23,Commander 2021
1749,Snake Pit,uncommon,1.02,11.35,0.27,8.99,green,Carl Critchlow,1999-10-04,Mercadian Masques
1750,Sabertooth Cobra,common,0.21,,0.02,,green,Andrew Robinson,1996-10-08,Mirage
1751,Patrol Hound,common,0.15,0.40,0.05,0.97,white,Daren Bader,2001-10-01,Odyssey
1752,Deranged Outcast,rare,0.16,0.27,0.21,1.00,green,Nils Hamm,2012-02-03,Dark Ascension
1753,Artisan's Sorrow,uncommon,0.05,0.22,0.12,0.05,green,Jung Park,2013-09-27,Theros
1754,Mitotic Slime,rare,0.21,,0.44,,green,Raymond Swanland,2022-04-29,New Capenna Commander
1755,Devouring Swarm,common,0.09,0.49,0.20,0.72,black,Wayne England,2011-07-15,Magic 2012
1756,Agonizing Syphon,common,0.03,,0.02,,black,Seb McKinnon,2020-07-17,Jumpstart
1757,A Little Chat,uncommon,0.02,0.08,0.18,0.14,blue,Matt Stewart,2022-04-29,Streets of New Capenna
1758,Rocket Launcher,rare,,,0.80,,none,Pete Venters,1994-06-21,Summer Magic / Edgar
1759,Boar,common,0.23,,,,green,Tomek Larek,2022-06-10,Battle for Baldur's Gate Tokens
1760,Sibsig Host,common,0.05,0.24,0.02,0.05,black,Steve Prescott,2015-01-23,Fate Reforged
1761,Fight Rigging,rare,0.48,0.54,0.56,0.35,green,Daarken,2022-04-29,Streets of New Capenna
1762,Gauntlet of Power,mythic,2.71,4.11,1.86,6.99,none,Greg Hildebrandt,2021-03-19,Time Spiral Remastered
1763,Toshiro Umezawa,rare,4.70,69.94,2.98,74.00,black,Christopher Moeller,2005-02-04,Betrayers of Kamigawa
1764,Boundary Lands Ranger,uncommon,0.34,0.42,,,red,Pascal Quidault,2023-09-08,Wilds of Eldraine
1765,Glimmer Bairn,common,0.02,0.03,0.12,0.05,green,Nils Hamm,2021-06-18,Modern Horizons 2
1766,Dreadmalkin,uncommon,0.08,0.60,0.05,0.19,black,Aaron Miller,2019-05-03,War of the Spark
1767,"Strider, Ranger of the North",uncommon,0.03,0.12,0.14,0.17,green-red,Jarel Threat,2023-06-23,The Lord of the Rings: Tales of Middle-earth
1769,Bloodied Ghost,uncommon,0.17,0.28,0.03,0.17,black-white,Mike Dringenberg,2008-07-25,Eventide
1770,Leyline of Abundance,rare,2.09,3.38,1.03,2.23,green,Noah Bradley,2019-07-12,Core Set 2020
1771,Charging Tuskodon,uncommon,0.26,2.94,0.04,0.33,red,Izzy,2018-01-19,Rivals of Ixalan
1772,Counterbore,rare,0.18,0.62,0.35,1.25,blue,Wayne England,2008-05-02,Shadowmoor
1773,Tattered Drake,common,0.09,0.19,0.03,0.15,black-blue,Glenn Fabry,2005-10-07,Ravnica: City of Guilds
1774,Ordruun Veteran,uncommon,0.14,0.10,0.15,0.10,red-white,Greg Staples,2013-02-01,Gatecrash
1775,Coral Trickster,common,0.03,0.05,0.01,0.20,blue,D. Alexander Gregory,2021-03-19,Time Spiral Remastered
1776,Shamble Back,common,0.06,0.34,0.04,0.99,black,Izzy,2016-04-08,Shadows over Innistrad
1777,Vulturous Zombie,rare,0.23,,0.39,,black-green,Greg Staples,2018-06-08,Commander Anthology Volume II
1778,Captivating Glance,uncommon,0.19,0.66,0.02,0.13,blue,Dan Dos Santos,2007-10-12,Lorwyn
1779,Rat Rogue,common,0.22,,,,black,Tomasz Jedruszek,2022-02-18,Kamigawa: Neon Dynasty Tokens
1780,Vindictive Vampire,uncommon,0.52,4.34,0.74,0.10,black,Randy Gallegos,2019-01-25,Ravnica Allegiance
1781,Smitten Swordmaster // Curry Favor,common,0.07,,0.18,,black,Taylor Ingvarsson,2023-04-21,March of the Machine Commander
1782,Somberwald Alpha,uncommon,0.11,0.64,0.17,0.50,green,Filip Burburan,2015-07-17,Magic Origins
1783,Djeru's Renunciation,common,0.04,0.23,0.09,0.35,white,Kieran Yanner,2017-07-14,Hour of Devastation
1784,Llanowar,common,4.96,,2.69,,green,Kev Walker,2018-12-25,Planechase Anthology Planes
1785,Maw of Kozilek,common,0.02,0.19,0.03,0.25,red,Daarken,2016-01-22,Oath of the Gatewatch
1786,Beastmaster Ascension,rare,3.36,,4.54,,green,Alex Horley-Orlandelli,2022-04-29,New Capenna Commander
1787,Ronin Warclub,uncommon,0.22,1.92,0.20,1.50,none,Pete Venters,2005-02-04,Betrayers of Kamigawa
1788,Reconnaissance Mission,uncommon,0.62,,0.78,,blue,Johannes Voss,2021-11-19,Crimson Vow Commander
1789,Harbinger of Spring,common,0.14,0.25,0.02,0.38,green,Cara Mitten,2005-02-04,Betrayers of Kamigawa
1790,Gallery of Legends,rare,0.09,0.27,,,none,Jakub Kasper,2022-10-07,Unfinity
1791,Staff of Compleation,mythic,4.26,4.49,3.72,4.50,none,Igor Krstic,2023-02-03,Phyrexia: All Will Be One
1792,Dragon Hunter,uncommon,0.11,0.81,0.02,0.85,white,Johannes Voss,2015-03-27,Dragons of Tarkir
1793,Doomed Dissenter,common,0.03,0.11,0.03,0.35,black,Campbell White,2021-11-19,Innistrad: Crimson Vow
1794,Browbeat,uncommon,0.35,0.34,0.35,0.55,red,Mark Tedin,2018-03-16,Masters 25
1795,Go for Blood,common,0.03,0.18,0.20,0.18,red,Chris Rallis,2020-04-24,Ikoria: Lair of Behemoths
1796,Vulpikeet,common,0.03,0.18,0.03,0.38,white,Leesha Hannigan,2020-04-24,Ikoria: Lair of Behemoths
1797,Xorn,rare,3.54,4.03,3.11,3.89,red,Yigit Koroglu,2021-07-23,Adventures in the Forgotten Realms
1798,Experimental Synthesizer,common,0.30,1.72,0.84,1.00,red,Yeong-Hao Han,2022-02-18,Kamigawa: Neon Dynasty
1799,Meletis Charlatan,rare,0.14,0.38,0.05,0.39,blue,Jason A. Engle,2013-09-27,Theros
1800,Old-Growth Troll,rare,0.69,1.07,1.83,3.00,green,Jesper Ejsing,2021-02-05,Kaldheim
1801,Skulking Knight,common,0.07,0.31,0.01,0.20,black,rk post,2006-10-06,Time Spiral
1802,Blockbuster,uncommon,0.20,0.24,0.02,0.13,red,Dave Dorman,2005-10-07,Ravnica: City of Guilds
1803,Blue Sun's Twilight,rare,0.38,0.52,0.51,0.36,blue,Piotr Dura,2023-02-03,Phyrexia: All Will Be One
1804,Divebomber Griffin,uncommon,0.12,0.48,0.15,0.20,white,Kev Walker,2005-10-07,Ravnica: City of Guilds
1805,Hesitation,uncommon,0.25,,0.27,,blue,Pete Venters,1998-03-02,Stronghold
1806,Argothian Enchantress,mythic,37.17,66.31,19.98,47.00,green,Daren Bader,2016-06-10,Eternal Masters
1807,Farmer Cotton,rare,1.24,,1.54,,green-white,Tomas Duchek,2023-06-23,Tales of Middle-earth Commander
1808,The Warmonger,common,0.32,,0.39,,none,Chuck Lukacs,2014-02-07,Born of the Gods Hero's Path
1809,Squad Commander,rare,0.02,,0.19,,white,Ekaterina Burmak,2022-06-10,Commander Legends: Battle for Baldur's Gate
1810,Bar the Gate,common,0.03,0.17,0.05,0.14,blue,Johannes Voss,2021-07-23,Adventures in the Forgotten Realms
1811,Zephyr Sprite,common,0.15,0.96,0.02,1.50,blue,Kev Walker,2009-07-17,Magic 2010
1812,Soulbound Guardians,uncommon,0.07,0.26,0.03,0.49,white,Erica Yang,2010-04-23,Rise of the Eldrazi
1813,Potion of Healing,common,0.03,0.07,0.02,0.06,white,Pauline Voss,2021-07-23,Adventures in the Forgotten Realms
1814,Borderland Marauder,common,0.02,,0.06,,red,Scott M. Fischer,2020-07-17,Jumpstart
1815,Imi Statue,rare,0.35,1.14,0.10,1.07,none,Todd Lockwood,2004-10-01,Champions of Kamigawa
1816,Halo Scarab,common,0.02,0.05,0.04,0.05,none,Khurrum,2022-04-29,Streets of New Capenna
1817,Unnatural Predation,common,0.06,0.32,0.04,0.10,green,Shelly Wan,2011-02-04,Mirrodin Besieged
1818,Unmoored Ego,rare,0.43,3.80,0.20,2.34,black-blue,Volkan Baǵa,2018-10-05,Guilds of Ravnica
1819,Frenzied Raider,uncommon,0.03,0.07,0.05,0.20,red,Lius Lasahido,2021-02-05,Kaldheim
1820,Horizon Spellbomb,common,0.07,0.39,0.02,0.20,green,Franz Vohwinkel,2010-10-01,Scars of Mirrodin
1821,Advocate of the Beast,common,0.07,0.21,0.03,0.26,green,Jesper Ejsing,2013-07-19,Magic 2014
1822,Samite Alchemist,common,0.14,,0.02,,white,Tom Wänerstrand,1995-10-01,Homelands
1823,Trade Routes,rare,3.47,,0.85,,blue,Matt Cavotta,2005-07-29,Ninth Edition
1824,Stalking Assassin,rare,0.35,3.51,0.29,2.00,black-blue,Dana Knutson,2000-10-02,Invasion
1825,Relentless Rohirrim,common,0.02,0.05,0.02,0.12,red,John Di Giovanni,2023-06-23,The Lord of the Rings: Tales of Middle-earth
1826,Aerie Mystics,uncommon,0.10,,0.06,,green-blue-white,Mark Zug,2017-06-09,Commander Anthology
1827,Marauding Dreadship,common,0.02,0.05,0.02,0.05,red,Tiffany Turrill,2023-04-21,March of the Machine
1828,Rain of Salt,uncommon,0.55,,0.08,,red,Adam Rex,1998-10-12,Urza's Saga
1829,Towering-Wave Mystic,common,0.07,,0.08,,blue,Jason Rainville,2020-07-17,Jumpstart
1830,Greenwheel Liberator,rare,0.09,0.25,0.08,0.19,green,Todd Lockwood,2017-01-20,Aether Revolt
1831,Kazandu Stomper,common,0.01,0.01,0.02,0.20,green,Sam Rowan,2020-09-25,Zendikar Rising
1832,Merfolk Thaumaturgist,common,0.16,0.81,0.48,1.00,blue,Steve Prescott,2007-02-02,Planar Chaos
1833,Baloth Cage Trap,uncommon,0.09,0.16,0.34,0.20,green,Austin Hsu,2017-03-17,Modern Masters 2017
1834,Snake Basket,rare,1.90,,0.99,,none,Roger Raupp,1999-04-21,Classic Sixth Edition
1835,Illusionist's Stratagem,uncommon,0.25,1.37,0.31,0.62,blue,Svetlin Velinov,2017-01-20,Aether Revolt
1836,Herald of War,rare,5.02,,1.34,,white,Eric Deschamps,2021-09-24,Midnight Hunt Commander
1837,Horde of Boggarts,uncommon,0.22,6.32,0.22,1.11,red,Steve Prescott,2008-05-02,Shadowmoor
1838,Vigilant Martyr,uncommon,0.49,,0.38,,white,Rebecca Guay,1996-10-08,Mirage
1839,Vile Deacon,common,0.17,3.47,0.04,0.90,black,Matthew D. Wilson,2003-02-03,Legions
1840,Arena,special,5.41,26.49,0.50,10.00,none,Rob Alexander,2006-10-06,Time Spiral Timeshifted
1841,Lambholt Elder // Silverpelt Werewolf,uncommon,0.20,1.31,0.10,0.49,green,Matt Stewart,2012-02-03,Dark Ascension
1842,Lizard Warrior,common,0.04,0.25,0.03,0.08,red,Roger Raupp,2014-06-06,Conspiracy
1843,Evolved Sleeper,rare,0.29,0.33,0.74,1.00,black,Jason A. Engle,2022-09-09,Dominaria United
1844,Hot Springs,rare,0.55,,0.87,,green,Nicola Leonard,1995-06-03,Ice Age
1845,Hornet Nest,rare,1.00,,0.20,,green,Adam Paquette,2021-04-23,Commander 2021
1846,Torture Chamber,rare,0.30,,0.30,,none,Thomas Gianni,1997-10-14,Tempest
1847,Charmed Pendant,rare,0.61,17.75,0.50,11.25,none,Anthony S. Waters,2001-10-01,Odyssey
1848,"Squee, Dubious Monarch",rare,0.43,0.40,0.44,0.99,red,Zoltan Boros,2022-09-09,Dominaria United
1849,Woodcaller Automaton,rare,0.25,0.84,,,green,Ryan Pancoast,2022-11-18,The Brothers' War
1850,Wayward Giant,common,0.01,0.25,0.01,0.03,red,Filip Burburan,2016-09-30,Kaladesh
1851,Hydromorph Gull,uncommon,0.15,0.55,0.15,0.85,blue,Arnie Swekel,2002-02-04,Torment
1852,Lossarnach Captain,rare,0.34,,0.34,,white,Justine Cruz,2023-06-23,Tales of Middle-earth Commander
1853,Cosi's Ravager,common,0.12,,0.19,,red,Zoltan Boros & Gabor Szikszai,2012-03-30,Duel Decks: Venser vs. Koth
1854,Because I Have Willed It,common,0.96,,0.10,,none,Adrian Majkrzak,2017-06-16,Archenemy: Nicol Bolas Schemes
1855,Loxodon Sergeant,common,0.11,0.17,0.01,0.13,white,Jesper Ejsing,2019-05-03,War of the Spark
1856,Dromoka's Gift,uncommon,0.02,0.22,0.30,0.10,green,Winona Nelson,2015-03-27,Dragons of Tarkir
1857,Mist Raven,common,0.05,,0.09,,blue,John Avon,2021-02-05,Kaldheim Commander
1858,Agonizing Remorse,uncommon,0.02,0.10,0.08,0.29,black,Wisnu Tan,2020-01-24,Theros Beyond Death
1859,Lightning Stormkin,uncommon,0.05,0.26,0.04,1.02,red-blue,Rudy Siswanto,2019-07-12,Core Set 2020
1860,Grim Reminder,rare,0.23,1.09,0.25,1.04,black,Wayne England,2003-10-02,Mirrodin
1861,Deal Broker,rare,0.64,4.55,0.24,2.55,none,Cliff Childs,2014-06-06,Conspiracy
1862,Cyberdrive Awakener,rare,2.17,,4.33,,blue,Zezhou Chen,2022-02-18,Neon Dynasty Commander
1863,Valakut Fireboar,uncommon,0.09,0.20,0.05,0.45,red,Zoltan Boros & Gabor Szikszai,2010-04-23,Rise of the Eldrazi
1864,Lair of the Hydra,rare,1.37,2.45,3.13,3.90,green,Johannes Voss,2021-07-23,Adventures in the Forgotten Realms
1865,Wirewood Lodge,uncommon,6.65,,5.57,,green,Anthony S. Waters,2014-12-05,Duel Decks Anthology: Elves vs. Goblins
1866,Glimpse of Tomorrow,rare,0.14,0.27,0.05,0.25,red,Jokubas Uogintas,2021-06-18,Modern Horizons 2
1867,Ingot Chewer,common,0.16,0.45,0.03,0.25,red,Kev Walker,2018-12-07,Ultimate Masters
1868,Horned Helm,common,0.14,0.66,0.10,0.10,green,Martina Pilcerova,2004-06-04,Fifth Dawn
1869,Cut the Earthly Bond,common,0.10,0.29,0.02,0.20,blue,Jeff Miracola,2005-06-03,Saviors of Kamigawa
1870,The Meathook Massacre,mythic,36.95,38.89,32.63,44.65,black,Chris Seaman,2021-09-24,Innistrad: Midnight Hunt
1871,Undercellar Myconid,common,0.09,0.43,0.17,0.19,green,David Szabo,2022-06-10,Commander Legends: Battle for Baldur's Gate
1872,Frost Bite,common,0.01,0.23,0.49,0.20,red,Caio Monteiro,2021-02-05,Kaldheim
1873,Hunted Ghoul,common,0.03,0.24,0.04,0.30,black,Ryan Pancoast,2012-05-04,Avacyn Restored
1874,Aura Flux,common,0.19,11.53,0.30,6.45,blue,John Avon,1999-02-15,Urza's Legacy
1875,Cruel Finality,common,0.01,0.22,0.02,0.09,black,Svetlin Velinov,2017-01-20,Aether Revolt
1876,Nightstalker Engine,rare,0.43,,0.66,,black,Mark Tedin,1998-06-24,Portal Second Age
1877,Bosom Buddy,uncommon,0.25,2.92,0.09,0.99,white,Dan Scott,2004-11-19,Unhinged
1878,Unravel the Aether,uncommon,0.29,0.75,0.43,0.50,green,Jung Park,2014-02-07,Born of the Gods
1879,Simoon,uncommon,0.20,1.27,0.02,1.97,green-red,Tony Szczudlo,2000-10-02,Invasion
1880,Phyrexian Prowler,uncommon,0.08,0.73,0.10,0.95,black,Mark Zug,2000-02-14,Nemesis
1881,Consulate Crackdown,rare,0.22,0.37,0.02,0.43,white,Jonas De Ro,2017-01-20,Aether Revolt
1882,Azorius Aethermage,uncommon,0.19,0.75,0.24,0.39,blue-white,Heather Hudson,2006-05-05,Dissension
1883,Paranoid Delusions,common,0.09,0.57,0.48,0.20,black-blue,Christopher Moeller,2013-02-01,Gatecrash
1884,Resupply,common,0.03,,0.02,0.17,white,Filip Burburan,2015-03-27,Dragons of Tarkir
1885,Prism Ring,uncommon,0.23,3.11,0.20,1.06,none,Daniel Ljunggren,2015-07-17,Magic Origins
1886,Tyranid Prime,rare,0.21,,0.35,,green-blue,Mathias Kollros,2022-10-07,"Warhammer 40,000 Commander"
1887,"Adrix and Nev, Twincasters",mythic,,11.20,,10.67,green-blue,Andrew Mar,2021-04-23,Commander 2021
1888,Volcano Hellion,rare,0.80,19.99,0.30,1.20,red,Wayne Reynolds,2007-02-02,Planar Chaos
1889,Vulshok Morningstar,uncommon,0.12,,0.07,,none,David Martin,2012-03-30,Duel Decks: Venser vs. Koth
1890,Moonlight Geist,common,0.03,0.24,0.08,0.32,white,Dan Scott,2012-05-04,Avacyn Restored
1891,Wasp Lancer,uncommon,0.19,0.68,0.20,0.15,black-blue,Warren Mahy,2008-05-02,Shadowmoor
1892,Hellkite Igniter,rare,0.11,,0.12,,red,Jason Chan,2023-04-21,March of the Machine Commander
1893,"Ayumi, the Last Visitor",rare,0.85,20.32,0.60,7.99,green,rk post,2005-06-03,Saviors of Kamigawa
1894,Throne of Empires,rare,0.28,2.86,0.74,0.39,none,John Avon,2011-07-15,Magic 2012
1895,Barbarian Lunatic,common,0.11,0.49,0.02,0.49,red,Ron Spears,2001-10-01,Odyssey
1896,Vampire,common,3.05,,,,black,Kekai Kotaki,2009-10-02,Zendikar Tokens
1897,Nahiri's Resolve,rare,0.49,0.46,0.68,0.88,red-white,Alexey Kruglov,2023-05-12,March of the Machine: The Aftermath
1898,Talas Warrior,rare,7.01,,4.50,,blue,Douglas Shuler,1998-06-24,Portal Second Age
1899,Mulch,common,0.06,0.13,0.02,0.15,green,Lucas Graciano,2021-11-19,Innistrad: Crimson Vow
1900,Decompose,uncommon,0.10,,0.02,,black,Tony Szczudlo,2013-03-15,Duel Decks: Sorin vs. Tibalt
1901,Stony Silence,rare,2.52,9.38,2.35,8.50,white,Mark Poole,2017-03-17,Modern Masters 2017
